id,key,n,c,p,location,sitename,sitenumber,lat,long,habitat,date,time,species,weight,tl,sl,sex,family,year
MOO18F425,AE1,7.2855172414,36.0993914807,1.020792225,Moorea,Pharmacie,S26,-17.48306,-149.8163,Lagoon,2018-07-11,10.10-12.00,Epinephelus merra,166.3,23,20,M,Serranidae,2018
MOO18F426,AE1,0.8339344262,16.5456352459,0.2003403146,Moorea,Pharmacie,S26,-17.48306,-149.8163,Lagoon,2018-07-11,10.10-12.00,Balistapus undulatus,333.5,24.2,19.1,M,Balistidae,2018
MOO18F432,AE1,1.6461111111,19.545462963,0.4558865998,Moorea,Pharmacie,S26,-17.48306,-149.8163,Lagoon,2018-07-11,10.10-12.00,Sufflamen bursa,117,18.2,14.1,M,Balistidae,2018
MOO18F439,AE1,6.9325405405,30.2178108108,1.2119977357,Moorea,Pharmacie,S26,-17.48306,-149.8163,Lagoon,2018-07-11,10.10-12.00,Parupeneus multifasciatus,102.6,20,16,F,Mullidae,2018
MOO18F442,AE1,6.7809615385,40.1816105769,0.5620084683,Moorea,Pharmacie,S26,-17.48306,-149.8163,Lagoon,2018-07-11,10.10-12.00,Chaetodon vagabundus,63.6,12.5,10.2,F,Chaetodontidae,2018
MOO18F444,AE1,2.7982369146,19.9356198347,0.1626454231,Moorea,Pharmacie,S26,-17.48306,-149.8163,Lagoon,2018-07-11,10.10-12.00,Cheilinus chlorourus,70.3,16.5,12.2,F,Labridae,2018
MOO18F446,AE1,13.0344533333,39.8711733333,1.2530942688,Moorea,Pharmacie,S26,-17.48306,-149.8163,Lagoon,2018-07-11,10.10-12.00,Epinephelus merra,121.5,21,17.5,F,Serranidae,2018
MOO18F447,AE1,7.1164021164,44.7511375661,0.9436950178,Moorea,SamSite,S27,-17.51571,-149.92183,Lagoon,2018-07-12,10.00-12.00,Chaetodon vagabundus,69.2,13.6,11.7,NA,Chaetodontidae,2018
MOO18F448,AE1,2.0007185629,20.1036227545,0.2114631226,Moorea,SamSite,S27,-17.51571,-149.92183,Lagoon,2018-07-12,10.00-12.00,Stegastes nigricans,49.5,12,9.5,F,Pomacentridae,2018
MOO18F449,AE1,2.9881481481,31.0169547325,0.2834467935,Moorea,SamSite,S27,-17.51571,-149.92183,Lagoon,2018-07-12,10.00-12.00,Acanthurus triostegus,89.5,15.1,11.5,F,Acanthuridae,2018
MOO18F450,AE1,4.1171072319,33.7495012469,0.3428954237,Moorea,SamSite,S27,-17.51571,-149.92183,Lagoon,2018-07-12,10.00-12.00,Acanthurus triostegus,80.8,14.8,11.3,F,Acanthuridae,2018
MOO18F452,AE1,1.0056179775,18.2996067416,0.1724814244,Moorea,SamSite,S27,-17.51571,-149.92183,Lagoon,2018-07-12,10.00-12.00,Stegastes nigricans,63.3,13.5,10.5,F,Pomacentridae,2018
MOO18F453,AE1,0.3445792564,14.5471037182,0.0723929187,Moorea,SamSite,S27,-17.51571,-149.92183,Lagoon,2018-07-12,10.00-12.00,Balistapus undulatus,179.8,18.7,14.5,F,Balistidae,2018
MOO18F456,AE1,3.8114285714,23.4635403727,2.2444998292,Moorea,SamSite,S27,-17.51571,-149.92183,Lagoon,2018-07-12,10.00-12.00,Epinephelus merra,128.2,22,19,F,Serranidae,2018
MOO18F461,AE1,7.9717154812,44.2813389121,0.6852113548,Moorea,SamSite,S27,-17.51571,-149.92183,Lagoon,2018-07-12,10.00-12.00,Chaetodon auriga,71.5,14.5,12.4,F,Chaetodontidae,2018
MOO18F462,AE1,7.28,43.3559442724,0.7312228575,Moorea,SamSite,S27,-17.51571,-149.92183,Lagoon,2018-07-12,10.00-12.00,Chaetodon vagabundus,59.2,13.1,10.4,F,Chaetodontidae,2018
MOO18F464,AE1,3.76,17.7083008357,0.2164955908,Moorea,SamSite,S27,-17.51571,-149.92183,Lagoon,2018-07-12,10.00-12.00,Halichoeres hortulanus,131.9,22,19.5,F,Labridae,2018
MOO18F466,AE1,6.6677183099,31.0731830986,3.8990264162,Moorea,SamSite,S27,-17.51571,-149.92183,Lagoon,2018-07-12,10.00-12.00,Aulostomus chinensis,337.2,52,49,F,Aulostomidae,2018
MOO18F469,AE1,5.9425454545,28.9981212121,2.0884495896,Moorea,SamSite,S27,-17.51571,-149.92183,Lagoon,2018-07-12,10.00-12.00,Parupeneus multifasciatus,111.9,20.1,15.9,F,Mullidae,2018
MOO18FE001,AE1,5.2698969072,37.5544845361,0.3473219998,Moorea,BoatRamp,NA,-17.48498,-149.85851,Lagoon,2018-03-18,12:00:00,Zebrasoma scopas,NA,17.5,13.5,M,Acanthuridae,2018
MOO18FE002,AE1,1.0414953271,15.1482866044,0.0388108729,Moorea,BoatRamp,NA,-17.48498,-149.85851,Lagoon,2018-03-18,12:00:00,Ctenochaetus striatus,NA,17.1,12,NA,Acanthuridae,2018
MOO18FE003,AE1,1.4022564103,15.2379230769,0.1104420842,Moorea,BoatRamp,NA,-17.48498,-149.85851,Lagoon,2018-03-18,12:00:00,Ctenochaetus striatus,NA,17.5,11.5,NA,Acanthuridae,2018
MOO18FE004,AE1,5.2902517162,33.763798627,0.4093659171,Moorea,BoatRamp,NA,-17.48498,-149.85851,Lagoon,2018-03-18,12:00:00,Zebrasoma scopas,NA,17,12.5,NA,Acanthuridae,2018
MOO18FE005,AE1,5.3980769231,35.7287019231,0.3406772652,Moorea,TheHangover,NA,-17.54487,-149.90109,Lagoon,2018-03-30,11:30:00,Acanthurus triostegus,74.8,14.5,10.8,I,Acanthuridae,2018
MOO18FE007,AE1,8.4288705234,40.0509366391,1.0399377958,Moorea,Manava,NA,-17.47294,-149.80658,Slope,2018-03-22,11:00:00,Chaetodon ornatissimus,103.5,14,12.2,F,Chaetodontidae,2018
MOO18FE015,AE1,10.3925388601,47.0498445596,1.1084172675,Moorea,Haapiti,NA,-17.55411,-149.8847,Slope,2018-03-23,11:00:00,Sargocentron tiere,190.5,23,17.3,NA,Holocentridae,2018
MOO18FE016,AE1,7.6170022371,39.924049217,1.3807933125,Moorea,Entre2Baies,NA,-17.47621,-149.84489,Slope,2018-04-19,14:42:00,Odonus niger,145,27.3,15.8,M,Balistidae,2018
MOO18FE018,AE1,5.4985590778,35.8219020173,0.8310581623,Moorea,Entre2Baies,NA,-17.47621,-149.84489,Slope,2018-04-19,14:51:00,Melichthys vidua,180.6,19,14.2,F,Balistidae,2018
MOO18FE019,AE1,5.8479175258,29.6596907216,1.0418567438,Moorea,Entre2Baies,NA,-17.47621,-149.84489,Slope,2018-04-19,14:56:00,Cephalopholis urodeta,100.2,18.9,15.5,NA,Serranidae,2018
MOO18FE020,AE1,5.2526436782,34.9342528736,0.3455512143,Moorea,Entre2Baies,NA,-17.47621,-149.84489,Slope,2018-04-19,15:09:00,Zebrasoma scopas,97.1,16.1,11.9,I,Acanthuridae,2018
MOO18FE021,AE1,5.8236807095,41.4062084257,0.8476553198,Moorea,Entre2Baies,NA,-17.47621,-149.84489,Slope,2018-04-19,15:17:00,Balistapus undulatus,123.3,16.6,12.8,F,Balistidae,2018
MOO18FE025,AE1,4.2406451613,34.0166666667,0.9213944854,Moorea,Entre2Baies,NA,-17.47621,-149.84489,Slope,2018-04-19,14:00:00,Melichthys vidua,272.2,22.3,18.1,M,Balistidae,2018
MOO18FE026,AE1,8.165046729,29.6221495327,0.216912901,Moorea,Entre2Baies,NA,-17.47621,-149.84489,Slope,2018-04-19,14:00:00,Zebrasoma scopas,86.1,15.1,11.7,F,Acanthuridae,2018
MOO18FE027,AE1,5.8228828829,33.9568018018,1.1277052884,Moorea,PetitVillage,NA,-17.49831,-149.92711,Slope,2018-04-20,14:48:00,Chaetodon ornatissimus,64,12.2,9.4,F,Chaetodontidae,2018
MOO18FE028,AE1,12.2550724638,41.0248861284,2.3589310283,Moorea,PetitVillage,NA,-17.49831,-149.92711,Slope,2018-04-20,15:38:00,Cephalopholis argus,324,26.5,22.2,F,Serranidae,2018
MOO18FE029,AE1,2.2796172249,22.5640669856,0.3795468439,Moorea,PetitVillage,NA,-17.49831,-149.92711,Slope,2018-04-20,15:42:00,Melichthys vidua,272.5,22.3,18.2,NA,Balistidae,2018
MOO18FE032,AE1,10.0129680365,46.0869406393,1.6328969344,Moorea,PetitVillage,NA,-17.49831,-149.92711,Slope,2018-04-20,14:58:00,Odonus niger,154.8,21.2,14.3,F,Balistidae,2018
MOO18FE034,AE1,11.0818079096,42.1866101695,2.8148308853,Moorea,PetitVillage,NA,-17.49831,-149.92711,Slope,2018-04-20,14:43:00,Chaetodon ornatissimus,61,12.5,10.5,NA,Chaetodontidae,2018
MOO18FE037,AE1,11.2615525114,26.0359817352,0.5173068593,Moorea,PetitVillage,NA,-17.49831,-149.92711,Slope,2018-04-20,15:09:00,Melichthys vidua,295,22.5,17.6,F,Balistidae,2018
MOO18FE038,AE1,6.5951168831,35.5876623377,0.9171701048,Moorea,PetitVillage,NA,-17.49831,-149.92711,Slope,2018-04-20,14:53:00,Zebrasoma scopas,53.8,12.7,10.1,F,Acanthuridae,2018
MOO18FE040,AE1,5.5956666667,21.0488958333,0.1490740417,Moorea,PetitVillage,NA,-17.49831,-149.92711,Slope,2018-04-20,14:38:00,Melichthys niger,368.1,25.8,20,M,Balistidae,2018
MOO18FE042,AE1,12.5930398323,43.0166247379,1.6827162076,Moorea,PetitVillage,NA,-17.49831,-149.92711,Slope,2018-04-20,14:53:00,Cephalopholis argus,131.5,21.9,17.4,F,Serranidae,2018
MOO18FE047,AE1,3.44998604,49.2915942029,0.3540224904,Moorea,Hibiscus,NA,-17.5174,-149.92453,Slope,2018-04-23,14:32:00,Naso lituratus,141.2,19.7,15.4,F,Acanthuridae,2018
MOO18FE048,AE1,0.4888888889,33.72694276,0.1124892587,Moorea,Hibiscus,NA,-17.5174,-149.92453,Slope,2018-04-23,14:45:00,Balistapus undulatus,115.7,17.5,13.6,NA,Balistidae,2018
MOO18FE049,AE1,5.2059838275,31.9331536388,0.2805955971,Moorea,Hibiscus,NA,-17.5174,-149.92453,Slope,2018-04-23,14:38:00,Melichthys vidua,218.5,20.2,16.5,F,Balistidae,2018
MOO18FE050,AE1,8.1412722646,41.3975572519,0.8393029873,Moorea,Hibiscus,NA,-17.5174,-149.92453,Slope,2018-04-23,14:40:00,Dascyllus flavicaudus,17.6,8.5,6.2,M,Pomacentridae,2018
MOO18FE051,AE1,15.8299428571,45.7107714286,3.0563618387,Moorea,Hibiscus,NA,-17.5174,-149.92453,Slope,2018-04-23,14:04:00,Cephalopholis urodeta,81.6,15.9,12.1,NA,Serranidae,2018
MOO18FE052,AE1,7.6752201258,44.0430503145,3.4346788624,Moorea,Hibiscus,NA,-17.5174,-149.92453,Slope,2018-04-23,14:30:00,Chaetodon reticulatus,49.9,12,9.9,F,Chaetodontidae,2018
MOO18FE053,AE1,7.0697674419,33.4977740864,0.3286100398,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,2018-04-24,14:42:00,Zebrasoma scopas,36.3,11.1,8.2,F,Acanthuridae,2018
MOO18FE054,AE1,3.5358695652,27.002798913,1.3899584027,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,2018-04-24,14:28:00,Epibulus insidiator,245.6,23.6,18.9,M,Labridae,2018
MOO18FE055,AE1,6.4116155419,34.8989161554,0.8705478932,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,2018-04-24,14:34:00,Chaetodon ornatissimus,82.5,14.1,10.8,M,Chaetodontidae,2018
MOO18FE056,AE1,11.1594236311,36.3944092219,0.837567142,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,2018-04-24,14:55:00,Chaetodon reticulatus,62.5,12.2,9.8,F,Chaetodontidae,2018
MOO18FE057,AE1,1.247865707,17.92455635,0.472252654,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,2018-04-24,15:09:00,Balistapus undulatus,130.2,17.4,12.6,NA,Balistidae,2018
MOO18FE058,AE1,4.1423188406,36.403826087,0.4013919341,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,2018-04-24,15:16:00,Acanthurus nigricans,28.2,9.8,5.4,NA,Acanthuridae,2018
MOO18FE059,AE1,5.0275935829,33.5841176471,0.5449695553,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,2018-04-24,15:20:00,Acanthurus nigricans,27.6,10.5,7.6,NA,Acanthuridae,2018
MOO18FE060,AE1,7.019061834,37.9326226,0.9794177588,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,2018-04-24,14:57:00,Chaetodon reticulatus,55,12,9.8,NA,Chaetodontidae,2018
MOO18FE061,AE1,9.6048941176,47.2215294118,4.2265204116,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,2018-04-24,15:25:00,Cephalopholis urodeta,102.3,18.5,15.6,F,Serranidae,2018
MOO18FE062,AE1,6.2234304207,35.4387378641,0.6434609824,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,2018-04-24,14:29:00,Centropyge flavissima,14.6,7.5,5.6,NA,Pomacanthidae,2018
MOO18FE063,AE1,6.9503296703,38.4429945055,0.9063401254,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,2018-04-24,14:33:00,Centropyge flavissima,9.7,5.5,4.2,F,Pomacanthidae,2018
MOO18FE064,AE1,4.5671825397,28.2329761905,0.323643177,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,2018-04-24,14:44:00,Zanclus cornutus,135.8,17.1,14,NA,Zanclidae,2018
MOO18FE065,AE1,1.9461818182,20.4445714286,0.60698489,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,2018-04-24,14:54:00,Melichthys vidua,174.9,18.7,14.5,F,Balistidae,2018
MOO18F001,AE2,3.0538061466,19.4121985816,0.0951957311,Moorea,BoatRamp,S1,-17.48498,-149.85851,Lagoon,2018-03-18,11:00-13:00,Ctenochaetus striatus,120.2,18.5,12.8,NA,Acanthuridae,2018
MOO18F003,AE2,2.5115428571,24.3762857143,0.3153388885,Moorea,BoatRamp,S1,-17.48498,-149.85851,Lagoon,2018-03-18,11:00-13:00,Zebrasoma scopas,97.3,16.2,12.5,NA,Acanthuridae,2018
MOO18F004,AE2,1.8522850123,24.5971498771,0.2769287297,Moorea,BoatRamp,S1,-17.48498,-149.85851,Lagoon,2018-03-18,11:00-13:00,Zebrasoma scopas,80.8,15.2,13,NA,Acanthuridae,2018
MOO18F006,AE2,2.8763414634,20.103902439,1.0370970703,Moorea,BoatRamp,S1,-17.48498,-149.85851,Lagoon,2018-03-18,11:00-13:00,Melichthys vidua,330.8,22,17.5,NA,Balistidae,2018
MOO18F010,AE2,2.1864444444,21.4276444444,0.6937106305,Moorea,BoatRamp,S1,-17.48498,-149.85851,Lagoon,2018-03-18,11:00-13:00,Gnathodentex aureolineatus,121.3,22.2,17.8,F,Lethrinidae,2018
MOO18F011,AE2,5.5648450704,35.3430422535,2.7600183305,Moorea,BoatRamp,S1,-17.48498,-149.85851,Lagoon,2018-03-18,11:00-13:00,Gnathodentex aureolineatus,148.4,22.1,18.1,M,Lethrinidae,2018
MOO18F016,AE2,1.6217484009,21.3843923241,0.2372692159,Moorea,OpunohuLeft,S2,-17.49011,-149.8553,Lagoon,2018-03-18,15:30-16:15,Zebrasoma scopas,70.9,15,13,NA,Acanthuridae,2018
MOO18F017,AE2,2.18452,20.04868,0.2943708517,Moorea,OpunohuLeft,S2,-17.49011,-149.8553,Lagoon,2018-03-18,15:30-16:15,Zanclus cornutus,65.2,14,11,NA,Zanclidae,2018
MOO18F020,AE2,4.8420918367,19.7559693878,1.7475043013,Moorea,OpunohuPass,S3,-17.48483,-149.86743,Slope,2018-03-20,10:00-11:30,Cephalopholis argus,275.9,26.5,24,NA,Serranidae,2018
MOO18F021,AE2,3.4707848837,30.6674418605,0.7744162928,Moorea,OpunohuPass,S3,-17.48483,-149.86743,Slope,2018-03-20,10:00-11:30,Chaetodon ornatissimus,33.5,10.7,9.6,NA,Chaetodontidae,2018
MOO18F023,AE2,6.961875,11.78575,8.1772436601,Moorea,OpunohuPass,S3,-17.48483,-149.86743,Slope,2018-03-20,10:00-11:30,Cephalopholis argus,321.2,26,23.2,F,Serranidae,2018
MOO18F025,AE2,1.2323979592,19.9326530612,0.1745267836,Moorea,OpunohuPass,S3,-17.48483,-149.86743,Slope,2018-03-20,10:00-11:30,Melichthys vidua,215,20,16,F,Balistidae,2018
MOO18F026,AE2,3.2501416431,29.059490085,0.386579,Moorea,OpunohuPass,S3,-17.48483,-149.86743,Slope,2018-03-20,10:00-11:30,Acanthurus nigricans,119.1,17.2,14,F,Acanthuridae,2018
MOO18F027,AE2,5.5822680412,23.1818041237,0.400224453,Moorea,OpunohuPass,S3,-17.48483,-149.86743,Slope,2018-03-20,10:00-11:30,Zebrasoma scopas,117.1,17.5,14.6,NA,Acanthuridae,2018
MOO18F030,AE2,4.5097340426,17.2342553191,0.0932997308,Moorea,OpunohuPass,S3,-17.48483,-149.86743,Slope,2018-03-20,10:00-11:30,Ctenochaetus striatus,61.5,15.5,11,NA,Acanthuridae,2018
MOO18F031,AE2,11.6110358566,19.8688844622,0.2922160262,Moorea,OpunohuPass,S3,-17.48483,-149.86743,Slope,2018-03-20,10:00-11:30,Chlorurus spilurus,137.9,17.5,16.2,NA,Scaridae,2018
MOO18F032,AE2,1.7886131387,20.3959610706,0.230436321,Moorea,OpunohuEntrance,S4,-17.48959,-149.86676,Lagoon,2018-03-20,10:00-11:30,Ctenochaetus striatus,201.5,23.2,17.5,NA,Acanthuridae,2018
MOO18F036,AE2,15.7730837004,26.974845815,0.6258928985,Moorea,OpunohuEntrance,S4,-17.48959,-149.86676,Lagoon,2018-03-20,12:00-12:40,Zanclus cornutus,99.7,16,12.5,NA,Zanclidae,2018
MOO18F037,AE2,1.8515027322,22.9770491803,0.2735849928,Moorea,OpunohuEntrance,S4,-17.48959,-149.86676,Lagoon,2018-03-20,12:00-12:40,Zebrasoma scopas,142.3,18.5,16,NA,Acanthuridae,2018
MOO18F038,AE2,4.6089944134,25.3918994413,0.376299579,Moorea,OpunohuEntrance,S4,-17.48959,-149.86676,Lagoon,2018-03-20,12:00-12:40,Zebrasoma scopas,115.9,16.5,15,NA,Acanthuridae,2018
MOO18F040,AE2,1.928021978,26.6461538462,1.3653975151,Moorea,OpunohuEntrance2,S5,-17.48959,-149.86676,Lagoon,2018-03-21,10:00-11:30,Epinephelus merra,89.8,19.3,16,NA,Serranidae,2018
MOO18F042,AE2,2.1954248366,25.4967320261,0.3122486253,Moorea,OpunohuEntrance2,S5,-17.48959,-149.86676,Lagoon,2018-03-21,10:00-11:30,Acanthurus nigricans,176,17.5,14.5,NA,Acanthuridae,2018
MOO18F043,AE2,2.527632613,23.84459725,0.2996961965,Moorea,OpunohuEntrance2,S5,-17.48959,-149.86676,Lagoon,2018-03-21,10:00-11:30,Chaetodon ornatissimus,54.8,12.3,11.2,NA,Chaetodontidae,2018
MOO18F044,AE2,2.2512471655,24.6666666667,0.4074668722,Moorea,OpunohuEntrance2,S5,-17.48959,-149.86676,Lagoon,2018-03-21,10:00-11:30,Chaetodon ornatissimus,47.2,11.5,9.2,NA,Chaetodontidae,2018
MOO18F045,AE2,9.3942081448,21.6804977376,0.1875703987,Moorea,OpunohuEntrance2,S5,-17.48959,-149.86676,Lagoon,2018-03-21,10:00-11:30,Melichthys vidua,320.8,23.5,18.9,F,Balistidae,2018
MOO18F046,AE2,3.8084463895,27.115404814,0.2830942896,Moorea,OpunohuEntrance2,S5,-17.48959,-149.86676,Lagoon,2018-03-21,10:00-11:30,Acanthurus nigricans,153.8,17.6,14.9,NA,Acanthuridae,2018
MOO18F049,AE2,2.9811491935,22.8048387097,0.5391902928,Moorea,OpunohuEntrance2,S5,-17.48959,-149.86676,Lagoon,2018-03-21,10:00-11:30,Zanclus cornutus,101.2,15,12.1,F,Zanclidae,2018
MOO18F051,AE2,2.168776824,21.4678111588,0.4142426009,Moorea,OpunohuEntrance2,S5,-17.48959,-149.86676,Lagoon,2018-03-21,10:00-11:30,Chlorurus spilurus,100.4,18,14,F,Scaridae,2018
MOO18FE066,AE1,2.462394822,31.6615533981,0.2674125608,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,2018-04-24,15:09:00,Zanclus cornutus,65.4,13.1,10.3,F,Zanclidae,2018
MOO18FE067,AE1,7.4234161491,42.9374534161,0.8317539557,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,2018-04-24,15:16:00,Chaetodon vagabundus,68.5,13.9,11.2,F,Chaetodontidae,2018
MOO18FE068,AE1,0.7736065574,20.190942623,0.1364029329,Moorea,Papetoai,NA,-17.48316,-149.87117,Slope,2018-04-24,15:25:00,Ctenochaetus striatus,45.2,12,9.2,NA,Acanthuridae,2018
MOO18FE069,AE1,1.4487562189,21.6258706468,0.6868932687,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,2018-04-25,13:35:00,Centropyge flavissima,9.1,7,5.5,NA,Pomacanthidae,2018
MOO18FE070,AE1,6.8165289256,39.8732506887,0.8634847183,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,2018-04-25,13:40:00,Centropyge flavissima,7.3,6.1,4.8,F,Pomacanthidae,2018
MOO18FE071,AE1,1.0590778098,15.207204611,0.2832644748,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,2018-04-25,14:01:00,Balistapus undulatus,53.4,12.6,9.5,F,Balistidae,2018
MOO18FE072,AE1,1.980712166,24.22510386,0.2495656843,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,2018-04-25,14:09:00,Melichthys niger,336.6,23.6,18.5,F,Balistidae,2018
MOO18FE074,AE1,3.9139428571,38.3787428571,0.2837523901,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,2018-04-25,14:15:00,Naso lituratus,252.6,24,18.5,F,Acanthuridae,2018
MOO18FE075,AE1,3.7855113636,39.6666477273,0.2070422837,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,2018-04-25,14:21:00,Acanthurus triostegus,65.6,14.5,10.8,F,Acanthuridae,2018
MOO18FE076,AE1,7.8023383085,45.6055223881,1.2180872031,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,2018-04-25,14:28:00,Chaetodon vagabundus,65.8,14.8,11.4,F,Chaetodontidae,2018
MOO18FE079,AE1,3.6225936599,35.9114697406,0.2577559743,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,2018-04-25,14:39:00,Zebrasoma scopas,72.8,14.7,11.5,F,Acanthuridae,2018
MOO18FE080,AE1,1.6498538622,19.6273903967,0.4756113732,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,2018-04-25,14:32:00,Balistapus undulatus,46,12.5,9.6,F,Balistidae,2018
MOO18FE081,AE1,2.4269033531,24.1902169625,0.7121552214,Moorea,Hilton,NA,-17.47902,-149.84959,Slope,2018-04-25,14:37:00,Melichthys niger,287.9,22.8,18.5,M,Balistidae,2018
MOO18FE083,AE1,4.7626506024,35.037686747,0.3226643064,Moorea,PublicBeach,NA,-17.48171,-149.85553,Slope,2018-04-26,14:45:00,Zebrasoma scopas,70,15,11.4,F,Acanthuridae,2018
MOO18FE084,AE1,4.616011236,37.73938202,0.3185071921,Moorea,PublicBeach,NA,-17.48171,-149.85553,Slope,2018-04-26,15:11:00,Zebrasoma scopas,8.3,6.9,5.4,NA,Acanthuridae,2018
MOO18FE085,AE1,5.512991453,33.27851852,1.1160914207,Moorea,PublicBeach,NA,-17.48171,-149.85553,Slope,2018-04-26,15:30:00,Epibulus insidiator,104.9,18.7,15.2,F,Labridae,2018
MOO18FE087,AE1,3.6710086455,35.3146397695,0.2712037135,Moorea,PublicBeach,NA,-17.48171,-149.85553,Slope,2018-04-26,14:56:00,Zebrasoma scopas,89.2,15.7,12.2,M,Acanthuridae,2018
MOO18FE088,AE1,8.1816748768,41.6107881773,1.5238768517,Moorea,PublicBeach,NA,-17.48171,-149.85553,Slope,2018-04-26,14:51:00,Odonus niger,104.5,20.5,13.6,NA,Balistidae,2018
MOO18FE089,AE1,3.3078475336,36.9305829596,0.6482090888,Moorea,PublicBeach,NA,-17.48171,-149.85553,Slope,2018-04-26,15:17:00,Naso lituratus,189.8,22,17.1,F,Acanthuridae,2018
MOO18FE090,AE1,5.5398484848,49.3643434343,0.9011592014,Moorea,PublicBeach,NA,-17.48171,-149.85553,Slope,2018-04-26,15:30:00,Chaetodon reticulatus,58.2,13,10.6,M,Chaetodontidae,2018
MOO18FE092,AE1,4.7023076923,35.8376470588,0.2691892119,Moorea,PublicBeach,NA,-17.48171,-149.85553,Slope,2018-04-26,15:50:00,Zebrasoma scopas,20.3,9,6.8,I,Acanthuridae,2018
MOO18FE093,AE1,2.370573248,35.91585987,0.1702550011,Moorea,PublicBeach,NA,-17.48171,-149.85553,Slope,2018-04-26,14:50:00,Naso lituratus,184.6,21.3,16.6,F,Acanthuridae,2018
MOO18FE094,AE1,7.853699422,40.8904624277,1.1319051176,Moorea,PublicBeach,NA,-17.48171,-149.85553,Slope,2018-04-26,14:45:00,Odonus niger,187,23.5,17.3,M,Balistidae,2018
MOO18FE095,AE1,8.969920949,45.31375494,1.4746638729,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,2018-04-27,07:51:00,Myripristis berndti,55.7,15,10.5,F,Holocentridae,2018
MOO18FE097,AE1,9.4322065728,43.2279812207,2.2801683703,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,2018-04-27,08:02:00,Neoniphon sammara,113.5,20.2,16.5,M,Holocentridae,2018
MOO18FE098,AE1,8.3019020173,46.6204610951,1.2047092074,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,2018-04-27,08:12:00,Myripristis berndti,62.4,14.2,10.2,NA,Holocentridae,2018
MOO18FE099,AE1,4.4655408971,32.3038522427,1.1675743481,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,2018-04-27,08:16:00,Sargocentron tiere,113.9,19,15,NA,Holocentridae,2018
MOO18FE100,AE1,8.2615882353,49.7462941176,2.341397429,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,2018-04-27,08:39:00,Neoniphon sammara,78.7,18.5,14.2,M,Holocentridae,2018
MOO18FE101,AE1,3.8317209302,23.2302325581,5.8639646717,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,2018-04-27,09:01:00,Neoniphon sammara,125.5,19.5,15.9,F,Holocentridae,2018
MOO18FE103,AE1,4.8944242424,39.2227272727,0.4100475682,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,2018-04-27,08:21:00,Zebrasoma scopas,67.1,14.2,11,F,Acanthuridae,2018
MOO18FE105,AE1,8.7728440367,47.5265443425,1.0316265949,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,2018-04-27,09:00:00,Myripristis berndti,70.1,15.2,11.5,NA,Holocentridae,2018
MOO18FE106,AE1,5.3812941176,38.391,0.4125038524,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,2018-04-27,08:57:00,Zebrasoma scopas,82.3,14.9,11.2,M,Acanthuridae,2018
MOO18FE107,AE1,8.5576642336,47.0209245742,1.3683625148,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,2018-04-27,08:45:00,Myripristis berndti,71.9,12,15.2,F,Holocentridae,2018
MOO18FE108,AE1,9.5536231884,44.5534492754,2.0945819799,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,2018-04-27,08:35:00,Neoniphon sammara,106.6,20.9,15.5,M,Holocentridae,2018
MOO18FE109,AE1,8.9576693767,45.6956097561,0.9118520324,Moorea,Opunohu,NA,-17.51881,-149.85019,Lagoon,2018-04-27,08:25:00,Myripristis berndti,50.6,13.5,10.5,NA,Holocentridae,2018
